# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
169		1662		41953		3396
170		1661		41954		3395
171		1661		41954		3395
172		1661		41954		3395
173		1661		41954		3395
174		1661		41954		3395
175		1661		41954		3395
176		1661		41954		3395
177		1661		41954		3395
178		1661		41954		3395
179		1661		41954		3395
180		1661		41954		3395
181		1661		41954		3395
182		1661		41954		3395
183		1661		41954		3395
184		1661		41954		3395
185		1661		41954		3395
186		1661		41954		3395
187		1661		41954		3395
188		1661		41954		3395
189		1661		41954		3395
190		1661		41954		3395
191		1661		41954		3395
192		1661		41954		3395
193		1661		41954		3395
194		1661		41954		3395
195		1661		41954		3395
196		1661		41954		3395
197		1661		41954		3395
198		1661		41954		3395
199		1661		41954		3395
200		1661		41954		3395
201		1661		41954		3395
202		1661		41954		3395
203		1661		41954		3395
204		1661		41954		3395
205		1661		41954		3395
206		1661		41954		3395
207		1661		41954		3395
208		1661		41954		3395
209		1661		41954		3395
210		1661		41954		3395
211		1661		41954		3395
212		1661		41954		3395
213		1661		41954		3395
214		1661		41954		3395
215		1661		41954		3395
216		1661		41954		3395
217		1661		41954		3395
218		1661		41954		3395
219		1661		41954		3395
220		1661		41954		3395
221		1661		41954		3395
222		1661		41954		3395
223		1661		41954		3395
224		1661		41954		3395
225		1663		41961		3394
226		1663		41965		3394
227		1663		41965		3394
228		1661		41966		3394
229		1661		41966		3394
230		1661		41966		3394
231		1661		41966		3394
232		1661		41966		3394
233		1661		41966		3394
234		1661		41966		3394
235		1661		41966		3394
236		1661		41966		3394
237		1661		41966		3394
238		1661		41966		3394
239		1661		41966		3394
240		1661		41966		3394
241		1661		41966		3394
242		1661		41966		3394
243		1661		41966		3394
244		1661		41966		3394
245		1661		41966		3394
246		1661		41966		3394
247		1661		41966		3394
248		1661		41966		3394
249		1661		41966		3394
250		1661		41966		3394
251		1661		41966		3394
252		1661		41966		3394
253		1661		41966		3394
254		1661		41966		3394
255		1661		41966		3394
256		1661		41966		3394
257		1661		41966		3394
258		1661		41966		3394
259		1661		41966		3394
260		1661		41966		3394
261		1661		41966		3394
262		1661		41966		3394
263		1661		41966		3394
264		1661		41966		3394
265		1661		41966		3394
266		1661		41966		3394
267		1661		41966		3394
268		1661		41966		3394
269		1661		41966		3394
270		1661		41966		3394
271		1661		41966		3394
272		1661		41966		3394
273		1661		41966		3394
274		1661		41966		3394
275		1661		41966		3394
276		1661		41966		3394
277		1661		41966		3394
278		1661		41966		3394
279		1661		41966		3394
280		1661		41966		3394
281		1661		41966		3394
282		1661		41966		3394
283		1661		41966		3394
284		1661		41966		3394
285		1661		41966		3394
286		1661		41966		3394
287		1661		41966		3394
288		1661		41966		3394
289		1661		41966		3394
290		1661		41966		3394
291		1661		41966		3394
292		1661		41966		3394
293		1661		41966		3394
294		1661		41966		3394
295		1661		41966		3394
296		1661		41966		3394
297		1661		41966		3394
298		1661		41966		3394
299		1661		41966		3394
300		1661		41966		3394
301		1661		41966		3394
302		1661		41966		3394
303		1661		41966		3394
304		1661		41966		3394
305		1661		41966		3394
306		1661		41966		3394
307		1661		41966		3394
308		1661		41966		3394
309		1661		41966		3394
310		1661		41966		3394
311		1661		41966		3394
312		1661		41966		3394
313		1661		41966		3394
314		1661		41966		3394
315		1661		41966		3394
316		1661		41966		3394
317		1661		41966		3394
318		1661		41966		3394
319		1661		41966		3394
320		1661		41966		3394
321		1661		41966		3394
322		1661		41966		3394
323		1661		41966		3394
324		1661		41966		3394
325		1661		41966		3394
326		1661		41966		3394
327		1661		41966		3394
328		1661		41966		3394
329		1661		41966		3394
330		1661		41966		3394
331		1661		41966		3394
332		1661		41966		3394
333		1661		41966		3394
334		1661		41966		3394
335		1661		41966		3394
336		1661		41966		3394
337		1661		41966		3394
338		1661		41966		3394
339		1661		41966		3394
340		1661		41966		3394
341		1661		41966		3394
342		1661		41966		3394
343		1661		41966		3394
344		1661		41966		3394
345		1661		41966		3394
346		1661		41966		3394
347		1661		41966		3394
348		1661		41966		3394
349		1661		41966		3394
350		1661		41966		3394
351		1661		41966		3394
352		1661		41966		3394
353		1661		41966		3394
354		1661		41966		3394
355		1661		41966		3394
356		1661		41966		3394
357		1661		41966		3394
358		1661		41966		3394
359		1661		41966		3394
360		1661		41966		3394
361		1661		41966		3394
362		1661		41966		3394
363		1661		41966		3394
364		1661		41966		3394
365		1661		41966		3394
366		1661		41966		3394
367		1661		41966		3394
368		1661		41966		3394
369		1661		41966		3394
370		1661		41966		3394
371		1661		41966		3394
372		1661		41966		3394
373		1661		41966		3394
374		1661		41966		3394
375		1661		41966		3394
376		1661		41966		3394
377		1661		41966		3394
378		1661		41966		3394
379		1661		41966		3394
380		1661		41966		3394
381		1661		41966		3394
382		1661		41966		3394
383		1661		41966		3394
384		1661		41966		3394
385		1661		41966		3394
386		1661		41966		3394
387		1661		41966		3394
388		1661		41966		3394
389		1661		41966		3394
390		1661		41966		3394
391		1661		41966		3394
392		1661		41966		3394
393		1661		41966		3394
394		1661		41966		3394
395		1661		41966		3394
396		1661		41966		3394
397		1661		41966		3394
398		1661		41966		3394
399		1661		41966		3394
400		1661		41966		3394
401		1661		41966		3394
402		1661		41966		3394
403		1661		41966		3394
404		1661		41966		3394
405		1661		41966		3394
406		1661		41966		3394
407		1661		41966		3394
408		1661		41966		3394
409		1661		41966		3394
410		1661		41966		3394
411		1661		41966		3394
412		1661		41966		3394
413		1661		41966		3394
414		1661		41966		3394
415		1661		41966		3394
416		1661		41966		3394
417		1661		41966		3394
418		1661		41966		3394
419		1661		41966		3394
420		1661		41966		3394
421		1661		41966		3394
422		1661		41966		3394
423		1661		41966		3394
424		1661		41966		3394
425		1661		41966		3394
426		1661		41966		3394
427		1661		41966		3394
428		1661		41966		3394
429		1661		41966		3394
430		1661		41966		3394
431		1661		41966		3394
432		1661		41966		3394
433		1661		41966		3394
434		1661		41966		3394
435		1661		41966		3394
436		1661		41966		3394
437		1661		41966		3394
438		1661		41966		3394
439		1661		41966		3394
440		1661		41966		3394
441		1661		41966		3394
442		1661		41966		3394
443		1661		41966		3394
444		1661		41966		3394
445		1661		41966		3394
446		1661		41966		3394
447		1661		41966		3394
448		1661		41966		3394
449		1661		41966		3394
450		1661		41966		3394
451		1661		41966		3394
452		1661		41966		3394
453		1661		41966		3394
454		1661		41966		3394
455		1661		41966		3394
456		1661		41966		3394
457		1661		41966		3394
458		1661		41966		3394
459		1661		41966		3394
460		1661		41966		3394
461		1661		41966		3394
462		1661		41966		3394
463		1661		41966		3394
464		1661		41966		3394
465		1661		41966		3394
466		1661		41966		3394
467		1661		41966		3394
468		1661		41966		3394
469		1661		41966		3394
470		1661		41966		3394
471		1661		41966		3394
472		1661		41966		3394
473		1661		41966		3394
474		1661		41966		3394
475		1661		41966		3394
476		1661		41966		3394
477		1661		41966		3394
478		1661		41966		3394
479		1661		41966		3394
480		1661		41966		3394
481		1661		41966		3394
482		1661		41966		3394
483		1661		41966		3394
484		1661		41966		3394
485		1661		41966		3394
486		1661		41966		3394
487		1661		41966		3394
488		1661		41966		3394
489		1661		41966		3394
490		1661		41966		3394
491		1661		41966		3394
492		1661		41966		3394
493		1661		41966		3394
494		1661		41966		3394
495		1661		41966		3394
496		1661		41966		3394
497		1661		41966		3394
498		1661		41966		3394
499		1661		41966		3394
500		1661		41966		3394
501		1661		41966		3394
502		1661		41966		3394
503		1661		41966		3394
504		1661		41966		3394
505		1661		41966		3394
506		1661		41966		3394
507		1661		41966		3394
508		1661		41966		3394
509		1661		41966		3394
510		1661		41966		3394
511		1661		41966		3394
512		1661		41966		3394
513		1661		41966		3394
514		1661		41966		3394
515		1661		41966		3394
516		1661		41966		3394
517		1661		41966		3394
518		1661		41966		3394
519		1661		41966		3394
520		1661		41966		3394
521		1661		41966		3394
522		1661		41966		3394
523		1661		41966		3394
524		1661		41966		3394
525		1661		41966		3394
526		1661		41966		3394
527		1661		41966		3394
528		1661		41966		3394
529		1661		41966		3394
530		1661		41966		3394
531		1661		41966		3394
532		1661		41966		3394
533		1661		41966		3394
534		1661		41966		3394
535		1661		41966		3394
536		1661		41966		3394
537		1661		41966		3394
538		1661		41966		3394
539		1661		41966		3394
540		1661		41966		3394
541		1661		41966		3394
542		1661		41966		3394
543		1661		41966		3394
544		1661		41966		3394
545		1661		41966		3394
546		1661		41966		3394
547		1661		41966		3394
548		1661		41966		3394
549		1661		41966		3394
550		1661		41966		3394
551		1661		41966		3394
552		1661		41966		3394
553		1661		41966		3394
554		1661		41966		3394
555		1661		41966		3394
556		1661		41966		3394
557		1661		41966		3394
558		1661		41966		3394
559		1661		41966		3394
560		1661		41966		3394
561		1661		41966		3394
562		1661		41966		3394
563		1661		41966		3394
564		1661		41966		3394
565		1661		41966		3394
566		1661		41966		3394
567		1661		41966		3394
568		1661		41966		3394
569		1661		41966		3394
570		1661		41966		3394
571		1661		41966		3394
572		1661		41966		3394
573		1661		41966		3394
574		1661		41966		3394
575		1661		41966		3394
576		1661		41966		3394
577		1661		41966		3394
578		1661		41966		3394
579		1661		41966		3394
580		1661		41966		3394
581		1661		41966		3394
582		1661		41966		3394
583		1661		41966		3394
584		1661		41966		3394
585		1661		41966		3394
586		1661		41966		3394
587		1661		41966		3394
588		1661		41966		3394
589		1661		41966		3394
590		1661		41966		3394
591		1661		41966		3394
592		1661		41966		3394
593		1661		41966		3394
594		1661		41966		3394
595		1661		41966		3394
596		1661		41966		3394
597		1661		41966		3394
598		1661		41966		3394
599		1661		41966		3394
600		1661		41966		3394
601		1661		41966		3394
602		1661		41966		3394
603		1661		41966		3394
604		1661		41966		3394
605		1661		41966		3394
606		1661		41966		3394
607		1661		41966		3394
608		1661		41966		3394
609		1661		41966		3394
610		1661		41966		3394
611		1661		41966		3394
612		1661		41966		3394
613		1661		41966		3394
614		1661		41966		3394
615		1661		41966		3394
616		1661		41966		3394
617		1661		41966		3394
618		1661		41966		3394
619		1661		41966		3394
620		1661		41966		3394
621		1661		41966		3394
622		1661		41966		3394
623		1661		41966		3394
624		1661		41966		3394
625		1661		41966		3394
626		1661		41966		3394
627		1661		41966		3394
628		1661		41966		3394
629		1661		41966		3394
630		1661		41966		3394
631		1661		41966		3394
632		1661		41966		3394
633		1661		41966		3394
634		1661		41966		3394
635		1661		41966		3394
636		1661		41966		3394
637		1661		41966		3394
638		1661		41966		3394
639		1661		41966		3394
640		1661		41966		3394
641		1661		41966		3394
642		1661		41966		3394
643		1661		41966		3394
644		1661		41966		3394
645		1661		41966		3394
646		1661		41966		3394
647		1661		41966		3394
648		1661		41966		3394
649		1661		41966		3394
650		1661		41966		3394
651		1661		41966		3394
652		1661		41966		3394
653		1661		41966		3394
654		1661		41966		3394
655		1661		41966		3394
656		1661		41966		3394
657		1661		41966		3394
658		1661		41966		3394
659		1661		41966		3394
660		1661		41966		3394
661		1661		41966		3394
662		1661		41966		3394
663		1661		41966		3394
664		1666		41980		3391
665		1670		41993		3390
666		1665		41997		3394
667		1663		42002		3392
668		1665		42003		3391
669		1665		42003		3391
670		1663		42004		3391
671		1663		42005		3392
672		1663		42007		3392
673		1661		42010		3393
674		1661		42013		3392
675		1660		42015		3393
676		1659		42022		3392
677		1659		42025		3391
678		1659		42026		3392
679		1659		42027		3392
680		1661		42030		3392
681		1661		42031		3392
682		1661		42032		3392
683		1660		42034		3392
684		1661		42035		3392
685		1660		42038		3392
686		1660		42040		3392
687		1660		42042		3392
688		1660		42043		3391
689		1659		42044		3393
690		1660		42047		3391
691		1660		42049		3391
692		1659		42050		3393
693		1659		42052		3393
694		1660		42053		3393
695		1661		42054		3392
696		1660		42057		3393
697		1660		42059		3394
698		1661		42062		3393
699		1661		42066		3392
700		1661		42068		3393
701		1661		42070		3392
702		1662		42074		3394
703		1658		42076		3394
704		1659		42079		3393
705		1659		42086		3393
706		1659		42088		3395
707		1659		42092		3393
708		1659		42095		3394
709		1657		42100		3394
710		1655		42101		3394
711		1655		42101		3394
712		1655		42101		3394
713		1655		42101		3394
714		1655		42101		3394
715		1655		42101		3394
716		1655		42101		3394
717		1655		42101		3394
718		1655		42101		3394
719		1655		42101		3394
720		1655		42101		3394
721		1655		42101		3394
722		1655		42101		3394
723		1655		42101		3394
724		1655		42101		3394
725		1655		42101		3394
726		1655		42101		3394
727		1655		42101		3394
728		1655		42101		3394
729		1655		42101		3394
730		1655		42101		3394
731		1655		42101		3394
732		1655		42101		3394
733		1655		42101		3394
734		1655		42101		3394
735		1655		42101		3394
736		1655		42101		3394
737		1655		42101		3394
738		1655		42101		3394
739		1655		42101		3394
740		1655		42101		3394
741		1655		42101		3394
742		1655		42101		3394
743		1655		42101		3394
744		1655		42101		3394
745		1655		42101		3394
746		1655		42101		3394
747		1655		42101		3394
748		1655		42101		3394
749		1655		42101		3394
750		1655		42101		3394
751		1655		42101		3394
752		1655		42101		3394
753		1655		42101		3394
754		1655		42101		3394
755		1655		42101		3394
756		1655		42101		3394
757		1655		42101		3394
758		1655		42101		3394
759		1655		42101		3394
760		1655		42101		3394
761		1655		42101		3394
762		1655		42101		3394
763		1655		42101		3394
764		1655		42101		3394
765		1655		42101		3394
766		1655		42101		3394
767		1655		42101		3394
768		1655		42101		3394
769		1655		42101		3394
770		1655		42101		3394
771		1655		42101		3394
772		1655		42101		3394
773		1655		42101		3394
774		1655		42101		3394
775		1655		42101		3394
776		1655		42101		3394
777		1655		42101		3394
778		1655		42101		3394
779		1655		42101		3394
780		1655		42101		3394
781		1655		42101		3394
782		1655		42101		3394
783		1655		42101		3394
784		1655		42101		3394
785		1655		42101		3394
786		1655		42101		3394
787		1655		42101		3394
788		1655		42101		3394
789		1655		42101		3394
790		1655		42101		3394
791		1655		42101		3394
792		1655		42101		3394
793		1655		42101		3394
794		1655		42101		3394
795		1655		42101		3394
796		1655		42101		3394
797		1655		42101		3394
798		1655		42101		3394
799		1655		42101		3394
800		1655		42101		3394
801		1655		42101		3394
802		1655		42101		3394
803		1655		42101		3394
804		1655		42101		3394
805		1655		42101		3394
806		1655		42101		3394
807		1655		42101		3394
808		1655		42101		3394
809		1655		42101		3394
810		1655		42101		3394
811		1655		42101		3394
812		1655		42101		3394
813		1655		42101		3394
814		1655		42101		3394
815		1655		42101		3394
816		1655		42101		3394
817		1655		42101		3394
818		1655		42101		3394
819		1655		42101		3394
820		1655		42101		3394
821		1655		42101		3394
822		1655		42101		3394
823		1655		42101		3394
824		1655		42101		3394
825		1655		42101		3394
826		1655		42101		3394
827		1655		42101		3394
828		1655		42101		3394
829		1655		42101		3394
830		1655		42101		3394
831		1655		42101		3394
832		1655		42101		3394
833		1655		42101		3394
834		1655		42101		3394
835		1655		42101		3394
836		1655		42101		3394
837		1655		42101		3394
838		1655		42101		3394
839		1655		42101		3394
840		1655		42101		3394
841		1655		42101		3394
842		1655		42101		3394
843		1655		42101		3394
844		1655		42101		3394
845		1655		42101		3394
846		1655		42101		3394
847		1655		42101		3394
848		1655		42101		3394
849		1655		42101		3394
850		1655		42101		3394
851		1655		42101		3394
852		1655		42101		3394
853		1655		42101		3394
854		1655		42101		3394
855		1655		42101		3394
856		1655		42101		3394
857		1655		42101		3394
858		1655		42101		3394
859		1655		42101		3394
860		1655		42101		3394
861		1655		42101		3394
862		1655		42101		3394
863		1655		42101		3394
864		1655		42101		3394
865		1655		42101		3394
866		1655		42101		3394
867		1655		42101		3394
868		1655		42101		3394
869		1655		42101		3394
870		1655		42101		3394
871		1655		42101		3394
872		1655		42101		3394
873		1655		42101		3394
874		1655		42101		3394
875		1655		42101		3394
876		1655		42101		3394
877		1655		42101		3394
878		1655		42101		3394
879		1655		42101		3394
880		1655		42101		3394
881		1655		42101		3394
882		1655		42101		3394
883		1655		42101		3394
884		1655		42101		3394
885		1655		42101		3394
886		1655		42101		3394
887		1655		42101		3394
888		1655		42101		3394
889		1655		42101		3394
890		1655		42101		3394
891		1655		42101		3394
892		1655		42101		3394
893		1655		42101		3394
894		1655		42101		3394
895		1655		42101		3394
896		1655		42101		3394
897		1655		42101		3394
898		1655		42101		3394
899		1655		42101		3394
900		1655		42101		3394
901		1655		42101		3394
902		1655		42101		3394
903		1655		42101		3394
904		1655		42101		3394
905		1655		42101		3394
906		1655		42101		3394
907		1655		42101		3394
908		1655		42101		3394
909		1655		42101		3394
910		1655		42101		3394
911		1655		42101		3394
912		1655		42101		3394
913		1655		42101		3394
914		1655		42101		3394
915		1655		42101		3394
916		1655		42101		3394
917		1655		42101		3394
918		1655		42101		3394
919		1655		42101		3394
920		1655		42101		3394
921		1655		42101		3394
922		1655		42101		3394
923		1655		42101		3394
924		1655		42101		3394
925		1655		42101		3394
926		1655		42101		3394
927		1655		42101		3394
928		1655		42101		3394
929		1655		42101		3394
930		1655		42101		3394
931		1655		42101		3394
932		1655		42101		3394
933		1655		42101		3394
934		1655		42101		3394
935		1655		42101		3394
936		1655		42101		3394
937		1655		42101		3394
938		1655		42101		3394
939		1655		42101		3394
940		1655		42101		3394
941		1655		42101		3394
942		1655		42101		3394
943		1655		42101		3394
944		1655		42101		3394
945		1655		42101		3394
946		1655		42101		3394
947		1655		42101		3394
948		1655		42101		3394
949		1655		42101		3394
950		1655		42101		3394
951		1655		42101		3394
952		1655		42101		3394
953		1655		42101		3394
954		1655		42101		3394
955		1655		42101		3394
956		1655		42101		3394
957		1655		42101		3394
958		1655		42101		3394
959		1655		42101		3394
960		1655		42101		3394
961		1655		42101		3394
962		1655		42101		3394
963		1655		42101		3394
964		1655		42101		3394
965		1655		42101		3394
966		1655		42101		3394
967		1655		42101		3394
968		1655		42101		3394
969		1655		42101		3394
970		1655		42101		3394
971		1655		42101		3394
972		1655		42101		3394
973		1655		42101		3394
974		1655		42101		3394
975		1655		42101		3394
976		1655		42101		3394
977		1655		42101		3394
978		1655		42101		3394
979		1655		42101		3394
980		1655		42101		3394
981		1655		42101		3394
982		1655		42101		3394
983		1655		42101		3394
984		1655		42101		3394
985		1655		42101		3394
986		1655		42101		3394
987		1655		42101		3394
988		1655		42101		3394
989		1655		42101		3394
990		1655		42101		3394
991		1655		42101		3394
992		1655		42101		3394
993		1655		42101		3394
994		1655		42101		3394
995		1655		42101		3394
996		1655		42101		3394
997		1655		42101		3394
998		1655		42101		3394
999		1655		42101		3394
